time,gFx,gFy,gFz,TgF
1.026356822,-1.5771,2.9095,0.0972,3.311
1.028931562,-1.8222,3.4403,-0.2627,3.902
1.030859114,-1.5307,3.6771,-0.2786,3.993
1.034042604,-0.8426,3.6954,-0.0327,3.790
1.036962395,-0.2302,3.6215,0.1804,3.633
1.038263333,-0.0794,3.6708,0.2176,3.678
1.040280104,-0.3892,3.9467,0.2193,3.972
1.042981041,-0.8111,4.2587,0.3584,4.350
1.045366301,-0.9479,4.3022,0.6136,4.448
1.047553958,-0.6644,3.9491,0.8560,4.095
1.05009901,-0.1450,3.3031,1.0318,3.464
1.053001562,0.2735,2.5613,1.0731,2.790
1.054544843,0.3150,1.8825,0.9425,2.129
1.057989166,-0.0840,1.4066,0.7554,1.599
1.059523229,-0.7452,1.2125,0.7227,1.596
1.062723176,-1.3705,1.2509,0.8932,2.059
1.065579687,-1.7314,1.3729,1.0594,2.451
1.068027291,-1.7927,1.4296,1.0065,2.504
1.069559166,-1.7070,1.3778,0.7442,2.316
1.071527447,-1.6239,1.2941,0.4837,2.132
1.073474322,-1.5724,1.2474,0.3662,2.040
1.076833333,-1.5260,1.2177,0.3550,1.984
1.078230676,-1.4389,1.1200,0.3064,1.849
1.081285885,-1.2526,0.9054,0.1101,1.549
1.083156197,-1.0055,0.6234,-0.2117,1.202
1.085588072,-0.7789,0.3760,-0.5357,1.017
1.087722083,-0.6439,0.2251,-0.7581,1.020
1.09049526,-0.6436,0.1797,-0.8853,1.109
1.092479479,-0.7767,0.2185,-0.9996,1.285
1.096593645,-1.0006,0.2976,-1.1237,1.534
1.097593437,-1.2396,0.3826,-1.2098,1.774
1.100555104,-1.4354,0.4468,-1.2357,1.946
1.102323072,-1.5585,0.4734,-1.2311,2.042
1.104920156,-1.5937,0.4795,-1.2655,2.091
1.107012812,-1.5517,0.4871,-1.3598,2.120
1.109148906,-1.4208,0.5147,-1.4535,2.097
1.111666041,-1.2418,0.5645,-1.4982,2.026
1.11435901,-1.0487,0.6304,-1.4962,1.933
1.116550312,-0.8873,0.6942,-1.4564,1.841
1.119344322,-0.7821,0.7349,-1.3978,1.762
1.121343072,-0.7327,0.7386,-1.3346,1.692
1.123944635,-0.7213,0.7125,-1.2877,1.639
1.12574526,-0.7271,0.6754,-1.2636,1.607
1.129586197,-0.7515,0.6458,-1.2643,1.606
1.130669583,-0.8048,0.6463,-1.2826,1.646
1.133308749,-0.8895,0.6780,-1.3121,1.724
1.136343593,-0.9952,0.7281,-1.3165,1.804
1.13780526,-1.1239,0.7879,-1.2799,1.877
1.140266926,-1.2604,0.8402,-1.2064,1.936
1.142482656,-1.3761,0.8773,-1.1363,1.989
1.144625624,-1.4452,0.9102,-1.1100,2.037
1.148039322,-1.4709,0.9764,-1.0812,2.070
1.149704843,-1.4367,1.0765,-1.0245,2.067
1.152392916,-1.3573,1.1967,-0.9510,2.044
1.154131562,-1.2518,1.3224,-0.8834,2.024
1.156653593,-1.1556,1.4477,-0.8277,2.029
1.158955676,-1.0758,1.5685,-0.7772,2.055
1.162003333,-1.0062,1.6799,-0.7235,2.088
1.164928906,-0.9542,1.7870,-0.6512,2.128
1.166751354,-0.9286,1.9006,-0.5723,2.191
1.168991249,-0.9273,2.0268,-0.5115,2.287
1.170986822,-0.9417,2.1555,-0.4749,2.400
1.173012239,-0.9500,2.2746,-0.4393,2.504
1.177106614,-0.9400,2.3696,-0.3894,2.579
1.178250416,-0.9071,2.4370,-0.3413,2.623
1.180258176,-0.8595,2.4841,-0.3013,2.646
1.182695208,-0.8011,2.5176,-0.2769,2.656
1.185947395,-0.7242,2.5286,-0.2639,2.643
1.187332031,-0.6282,2.5225,-0.2393,2.611
1.190089322,-0.5201,2.5095,-0.2012,2.571
1.192035781,-0.4068,2.4954,-0.1653,2.534
1.194451822,-0.3008,2.4815,-0.1438,2.504
1.197008853,-0.2029,2.4658,-0.1419,2.478
1.200012968,-0.1140,2.4436,-0.1519,2.451
1.201923333,-0.0361,2.4197,-0.1714,2.426
1.204507135,0.0327,2.3909,-0.1897,2.399
1.206385364,0.0938,2.3564,-0.2036,2.367
1.208784218,0.1441,2.3079,-0.2290,2.324
1.211026874,0.1846,2.2554,-0.2805,2.280
1.213779999,0.2320,2.2036,-0.3296,2.240
1.216706562,0.2876,2.1491,-0.3582,2.198
1.218462031,0.3518,2.0905,-0.3748,2.153
1.220462499,0.4212,2.0368,-0.3960,2.117
1.223037656,0.4903,1.9887,-0.4234,2.092
1.225473749,0.5528,1.9404,-0.4664,2.071
1.227814583,0.6053,1.8964,-0.5125,2.056
1.230036197,0.6497,1.8539,-0.5499,2.040
1.233468541,0.6903,1.8102,-0.5660,2.018
1.236132291,0.7335,1.7614,-0.5718,1.992
1.237802343,0.7789,1.7065,-0.5770,1.963
1.23948802,0.8211,1.6486,-0.5723,1.929
1.241915728,0.8536,1.5910,-0.5560,1.889
1.244257968,0.8675,1.5414,-0.5274,1.846
1.246673437,0.8692,1.4997,-0.4988,1.804
1.249405208,0.8775,1.4618,-0.4585,1.766
1.251978749,0.9039,1.4250,-0.4173,1.738
1.253847968,0.9547,1.3883,-0.3892,1.729
1.256966093,1.0213,1.3634,-0.3650,1.742
1.258490156,1.0926,1.3527,-0.3350,1.771
1.261354999,1.1500,1.3595,-0.3118,1.808
1.263493749,1.1984,1.3783,-0.2959,1.850
1.265922916,1.2496,1.4010,-0.2835,1.899
1.268115833,1.3070,1.4181,-0.2691,1.947
